ID,Delivery_person_Ratings,Order_Date,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken,Order_Day,Order_Hour,Distance_km
0x6c9e,4.8,2022-04-04,Windy,Low,2,Drinks,scooter,1,No,Urban,10,Monday,22,16.796650852961825
0xb6f6,4.7,2022-03-06,Fog,Jam,0,Snack,motorcycle,1,No,Metropolitian,45,Sunday,19,13.806307264632855
0x45f1,4.9,2022-03-24,Sandstorms,Jam,2,Meal,electric_scooter,0,No,Metropolitian,26,Thursday,20,7.551916878328149
0x78c9,3.7,2022-03-23,Sandstorms,Jam,2,Meal,scooter,0,No,Metropolitian,38,Wednesday,22,13.591068802313822
0xdc8d,4.9,2022-02-18,Windy,Low,2,Buffet,scooter,1,No,Metropolitian,18,Friday,23,12.062669885110132
0x1377,4.8,2022-03-07,Sunny,Jam,0,Buffet,motorcycle,1,No,Urban,26,Monday,19,9.177225998300312
0xbd46,4.7,2022-03-28,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,27,Monday,8,1.5341425004658225
0x9c87,4.8,2022-03-07,Cloudy,Jam,0,Meal,motorcycle,0,No,Urban,28,Monday,20,7.845173108613388
0xaa9c,4.9,2022-03-19,Cloudy,Medium,1,Meal,motorcycle,0,No,Metropolitian,17,Saturday,16,6.276138627413788
0xcf74,5.0,2022-02-14,Fog,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,45,Monday,21,10.246362615008668
0x86f4,4.7,2022-04-03,Sandstorms,Low,2,Meal,electric_scooter,1,No,Metropolitian,25,Sunday,10,1.5690347154047224
0x59cf,4.7,2022-03-17,Cloudy,Low,1,Meal,scooter,0,No,Urban,13,Thursday,10,1.5495268061685707
0x1b42,4.7,2022-03-16,Windy,Low,2,Buffet,motorcycle,1,No,Metropolitian,23,Wednesday,22,10.859180843022225
0x6673,4.2,2022-03-06,Sunny,Jam,2,Drinks,scooter,0,No,Metropolitian,33,Sunday,20,13.563296444846623
0x528b,5.0,2022-03-10,Sunny,Medium,0,Drinks,motorcycle,1,No,Metropolitian,24,Thursday,18,10.737928231087151
0x8c7c,4.5,2022-03-13,Stormy,High,0,Drinks,motorcycle,0,No,Metropolitian,24,Sunday,14,6.197807133001162
0xbaf1,4.9,2022-03-04,Sandstorms,Low,1,Meal,scooter,0,No,Urban,10,Friday,23,17.063828892740126
0xe1ed,4.6,2022-02-15,Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,12,Tuesday,22,8.802855036743114
0x54a5,4.7,2022-04-01,Cloudy,Jam,2,Snack,electric_scooter,1,No,Metropolitian,29,Friday,19,9.162284318257463
0x34c0,4.0,2022-03-27,Windy,Jam,0,Snack,motorcycle,2,No,Metropolitian,51,Sunday,21,12.082468598924104
0xaa50,4.8,2022-03-11,Sunny,Low,0,Drinks,motorcycle,1,No,Metropolitian,23,Friday,22,9.296531667508525
0x6a35,4.5,2022-03-01,Cloudy,Low,0,Snack,motorcycle,1,No,Urban,22,Tuesday,10,3.0206490444019702
0x1f2b,4.9,2022-03-31,Cloudy,Low,2,Buffet,motorcycle,0,No,Metropolitian,24,Thursday,22,20.13807549667959
0xcb0b,4.5,2022-02-11,Fog,Low,0,Snack,motorcycle,0,No,Metropolitian,21,Friday,10,3.0476319636958884
0x3218,4.6,2022-03-21,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,28,Monday,17,4.648172911966466
0x67aa,4.5,2022-04-01,Fog,Medium,1,Snack,scooter,1,No,Metropolitian,18,Friday,18,7.774257206554072
0x7db6,4.7,2022-03-09,Sunny,Jam,2,Buffet,scooter,1,No,Urban,10,Wednesday,19,4.553820901980519
0xcfa9,4.7,2022-02-11,Sunny,Low,2,Meal,scooter,0,No,Metropolitian,17,Friday,8,1.4962783130101074
0x8d4f,4.6,2022-03-14,Windy,Low,2,Drinks,scooter,1,No,Urban,22,Monday,22,13.743515685221775
0x8d30,4.7,2022-03-06,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,Sunday,21,19.34026244163592
0xd2e7,4.5,2022-02-18,Sandstorms,Jam,2,Snack,motorcycle,0,No,Metropolitian,36,Friday,19,20.490049424311888
0x48c6,4.7,2022-03-19,Cloudy,Low,0,Meal,motorcycle,0,No,Metropolitian,24,Saturday,8,1.5496338870197353
0x6138,4.2,2022-03-11,Cloudy,High,2,Snack,scooter,1,No,Metropolitian,34,Friday,13,6.07144819276444
0xb0c3,4.5,2022-03-01,Sunny,High,0,Drinks,motorcycle,1,No,Metropolitian,41,Tuesday,12,3.059262383158491
0x9d57,4.8,2022-03-29,Fog,Medium,1,Buffet,motorcycle,0,Yes,Metropolitian,39,Tuesday,18,13.993676750493023
0x37c7,4.7,2022-03-16,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,23,Wednesday,18,17.04281933058374
0x7256,4.4,2022-03-20,Windy,Medium,0,Snack,motorcycle,1,No,Urban,44,Sunday,18,12.438925818440378
0xddd3,4.8,2022-02-14,Sunny,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,27,Monday,20,12.552275755914394
0xbc71,4.1,2022-03-01,Sandstorms,Low,0,Buffet,motorcycle,1,No,Urban,28,Tuesday,8,1.551472641050793
0xd477,4.8,2022-02-17,Stormy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,26,Thursday,21,8.918804625450754
0x1927,4.9,2022-03-28,Sunny,Jam,2,Snack,electric_scooter,0,No,Metropolitian,16,Monday,21,9.296553929181776
0x2def,4.9,2022-03-03,Fog,High,0,Meal,motorcycle,1,No,Metropolitian,21,Thursday,14,6.071959804867507
0x9d45,4.8,2022-03-31,Stormy,Low,2,Meal,electric_scooter,1,No,Metropolitian,15,Thursday,22,16.802572110954586
0xa6ec,4.6,2022-03-28,Windy,Jam,1,Meal,scooter,1,No,Urban,27,Monday,21,9.297712540601415
0x78ec,4.1,2022-03-28,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Metropolitian,39,Monday,15,6.197822797658338
0x6da1,4.7,2022-04-04,Windy,Jam,2,Meal,scooter,1,No,Metropolitian,18,Monday,20,10.687541344886148
0x71d2,4.8,2022-03-17,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,25,Thursday,17,9.203394311041626
0x996e,4.7,2022-03-24,Windy,High,0,Snack,motorcycle,2,No,Metropolitian,35,Thursday,12,6.10820338181505
0xb576,4.8,2022-03-29,Windy,Medium,2,Snack,scooter,1,No,Metropolitian,20,Tuesday,18,20.397442775188328
0x8c78,4.7,2022-03-10,Cloudy,Low,1,Meal,motorcycle,1,No,Metropolitian,26,Thursday,22,20.397442775188328
0x159b,3.7,2022-03-16,Stormy,Jam,1,Buffet,motorcycle,1,No,Urban,31,Wednesday,21,10.707099704447124
0x2a72,4.8,2022-03-01,Sunny,Medium,1,Drinks,scooter,0,No,Metropolitian,19,Tuesday,18,9.414207472710387
0xc0cb,5.0,2022-02-13,Windy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,29,Sunday,18,2214.5587238772796
0xc555,4.6,2022-02-17,Sunny,Medium,0,Snack,motorcycle,0,No,Metropolitian,27,Thursday,15,6.164140154175385
0x2b86,4.5,2022-03-18,Stormy,Jam,1,Snack,scooter,0,No,Metropolitian,18,Friday,21,13.563859616323217
0xb321,4.8,2022-03-29,Sandstorms,Jam,2,Meal,motorcycle,0,No,Urban,22,Tuesday,20,12.235622216061369
0x74cf,4.7,2022-03-26,Sandstorms,Jam,0,Drinks,motorcycle,1,No,Urban,41,Saturday,21,7.534513856473747
0x5cfc,4.8,2022-03-25,Cloudy,Jam,0,Drinks,motorcycle,2,Yes,Metropolitian,45,Friday,19,20.212364073093077
0x447b,4.8,2022-03-09,Sunny,Low,0,Meal,motorcycle,1,No,Urban,24,Wednesday,23,9.414207472710387
0x4a6c,4.5,2022-04-05,Cloudy,Low,2,Meal,scooter,1,No,Urban,19,Tuesday,8,1.5273046056475248
0xb8ed,4.8,2022-04-06,Sunny,Medium,1,Snack,scooter,0,No,Metropolitian,18,Wednesday,18,17.064639509884813
0x2ff8,5.0,2022-04-06,Sunny,Jam,0,Drinks,motorcycle,1,No,Metropolitian,31,Wednesday,20,12.395241983211326
0x8e7f,4.6,2022-03-07,Stormy,High,0,Snack,motorcycle,1,No,Metropolitian,19,Monday,14,6.117941643988989
0x61ca,4.9,2022-04-06,Windy,Low,0,Drinks,motorcycle,0,No,Urban,15,Wednesday,22,12.236518875749548
0x719a,4.5,2022-03-18,Sunny,Jam,2,Meal,scooter,1,No,Urban,16,Friday,21,16.823894329937332
0x2254,4.6,2022-03-30,Sandstorms,Jam,2,Meal,scooter,0,No,Metropolitian,10,Wednesday,21,4.664642748896072
0x9168,5.0,2022-03-01,Windy,Jam,0,Snack,motorcycle,0,No,Urban,31,Tuesday,20,7.439651353859388
0x743e,4.7,2022-03-30,Stormy,Low,1,Meal,scooter,1,No,Metropolitian,22,Wednesday,22,4.6024563042547335
0xd0af,5.0,2022-02-15,Cloudy,Low,0,Meal,motorcycle,0,No,Urban,22,Tuesday,9,1.4639705292346525
0x1734,4.2,2022-03-31,Windy,Medium,1,Drinks,motorcycle,1,No,Metropolitian,35,Thursday,17,12.392594903406293
0xa7ef,4.5,2022-03-19,Sandstorms,Low,0,Buffet,motorcycle,1,No,Metropolitian,17,Saturday,10,3.06801652533814
0x6c4c,4.8,2022-03-17,Cloudy,Low,0,Snack,motorcycle,1,No,Metropolitian,15,Thursday,9,3.020731790895242
0x5c3e,4.7,2022-04-02,Fog,Medium,2,Buffet,scooter,1,No,Metropolitian,31,Saturday,18,20.14132005638119
0x9f93,4.5,2022-03-11,Sandstorms,Medium,1,Snack,scooter,0,No,Metropolitian,24,Friday,17,4.6489898561076926
0x7987,4.9,2022-03-12,Sunny,Jam,1,Snack,motorcycle,1,No,Metropolitian,19,Saturday,19,12.271471999057324
0xbe2c,4.9,2022-03-29,Sandstorms,Jam,2,Drinks,scooter,0,No,Urban,20,Tuesday,20,16.69459502669699
0x7dba,4.9,2022-03-10,Cloudy,Low,0,Buffet,motorcycle,1,No,Metropolitian,23,Thursday,23,19.630567401615682
0x673f,4.8,2022-04-06,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,18,Wednesday,20,16.635254743950217
0xd33e,4.5,2022-02-12,Cloudy,Low,1,Snack,motorcycle,0,No,Urban,21,Saturday,22,20.942264580560423
0x1fa3,4.6,2022-03-24,Windy,Medium,2,Drinks,electric_scooter,0,No,Metropolitian,25,Thursday,19,9.20418496777434
0x2378,4.8,2022-03-02,Cloudy,Jam,1,Meal,motorcycle,1,No,Metropolitian,35,Wednesday,20,17.06389980914693
0x5f98,4.9,2022-03-08,Sandstorms,Low,0,Buffet,motorcycle,0,No,Metropolitian,21,Tuesday,23,20.397442775188328
0xccaf,4.5,2022-02-15,Stormy,Low,1,Meal,motorcycle,0,No,Urban,24,Tuesday,10,1.463953129912797
0xd83a,5.0,2022-02-16,Fog,Jam,2,Snack,electric_scooter,1,No,Metropolitian,40,Wednesday,20,17.130499221334002
0xda5e,4.7,2022-02-16,Sandstorms,Low,1,Meal,motorcycle,0,No,Urban,22,Wednesday,22,11.709873908695332
0x6f09,4.5,2022-03-26,Windy,Jam,2,Drinks,motorcycle,0,No,Urban,18,Saturday,21,7.774520987326119
0xa6b2,4.9,2022-03-20,Fog,Jam,2,Drinks,electric_scooter,2,Yes,Metropolitian,44,Sunday,19,13.661064865061226
0x66fc,4.6,2022-03-09,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,16,Wednesday,22,7.745676524101947
0xcccf,4.7,2022-02-16,Stormy,Low,0,Meal,motorcycle,1,No,Urban,23,Wednesday,22,20.94169423569364
0xc0b3,4.8,2022-02-17,Windy,Low,1,Snack,scooter,0,No,Metropolitian,22,Thursday,10,3.1380694073889375
0x73e7,5.0,2022-03-10,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,35,Thursday,19,20.839226755308367
0x5321,4.5,2022-03-15,Windy,Medium,2,Meal,electric_scooter,1,No,Metropolitian,23,Tuesday,18,7.636642780345835
0xd6fc,4.8,2022-02-16,Cloudy,Jam,1,Meal,scooter,1,No,Metropolitian,37,Wednesday,20,16.393167111001326
0x5ff1,4.8,2022-03-14,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,31,Monday,17,10.738021146085408
0xa848,4.9,2022-03-02,Windy,Jam,2,Snack,motorcycle,0,No,Metropolitian,23,Wednesday,19,17.044287771547694
0x1c04,4.8,2022-03-02,Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,16,Wednesday,22,17.044365672311553
0x1217,4.7,2022-03-24,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,15,Thursday,10,1.5296302853764066
0xc623,4.6,2022-02-11,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,14,Friday,15,5.854966509328108
0x9c68,4.9,2022-03-16,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,14,Wednesday,20,19.941419487830352
0x6590,4.8,2022-03-01,Fog,Low,0,Snack,motorcycle,1,No,Metropolitian,26,Tuesday,8,3.058411344007262
0x24e5,4.7,2022-03-09,Sandstorms,Low,2,Snack,motorcycle,1,No,Metropolitian,28,Wednesday,10,1.5125517325857614
0x59c4,3.7,2022-03-29,Windy,Jam,1,Snack,motorcycle,1,No,Metropolitian,31,Tuesday,21,13.764250249667594
0x8570,5.0,2022-03-25,Cloudy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,37,Friday,18,10.703707932834973
0x105f,4.8,2022-03-16,Fog,Medium,0,Buffet,motorcycle,1,No,Metropolitian,37,Wednesday,17,10.703707932834973
0x83f8,4.8,2022-04-03,Sandstorms,High,2,Buffet,motorcycle,1,No,Urban,27,Sunday,12,1.5072182814137156
0x7ca7,5.0,2022-03-16,Windy,Medium,0,Snack,motorcycle,1,No,Metropolitian,36,Wednesday,18,20.165509285201054
0xd450,4.9,2022-02-11,Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,22,Friday,23,8.94250913266002
0xce58,4.7,2022-02-14,Cloudy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,49,Monday,19,13.464160982015859
0x518d,4.2,2022-03-16,Windy,Medium,0,Buffet,motorcycle,2,No,Metropolitian,35,Wednesday,19,13.660333743166278
0x7b84,4.8,2022-03-12,Stormy,Jam,0,Meal,motorcycle,0,No,Metropolitian,26,Saturday,19,10.845941272791444
0x699b,4.8,2022-03-10,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,24,Thursday,22,10.737746566804859
0x1ba9,4.6,2022-03-23,Windy,Low,1,Buffet,scooter,1,No,Metropolitian,17,Wednesday,22,19.8516232898003
0xd9b8,4.6,2022-02-11,Windy,Low,1,Snack,scooter,1,No,Metropolitian,29,Friday,9,3.0160197628060823
0x3ad0,4.3,2022-04-03,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,25,Sunday,8,1.512534552273167
0x20ca,4.8,2022-03-27,Sunny,Jam,1,Meal,scooter,0,No,Metropolitian,13,Sunday,19,20.141516380852213
0x56cf,4.6,2022-03-16,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,38,Wednesday,21,13.94444674257976
0x8639,4.9,2022-03-16,Sandstorms,Jam,2,Snack,electric_scooter,0,No,Metropolitian,25,Wednesday,19,17.10244951726794
0x72e3,4.8,2022-03-19,Sandstorms,Medium,0,Snack,motorcycle,1,No,Metropolitian,13,Saturday,17,4.531282553409259
0x9657,4.0,2022-03-31,Cloudy,Medium,1,Snack,scooter,0,No,Metropolitian,38,Thursday,18,17.063961737396863
0x6609,4.8,2022-03-26,Sandstorms,Low,1,Drinks,scooter,1,No,Urban,26,Saturday,23,7.745931643123963
0x9aab,4.7,2022-03-11,Stormy,Jam,0,Buffet,motorcycle,0,Yes,Metropolitian,39,Friday,19,4.582909874633315
0x2de5,5.0,2022-04-02,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,40,Saturday,18,11.903260418531733
0x8945,5.0,2022-04-02,Fog,Jam,0,Buffet,motorcycle,1,Yes,Metropolitian,47,Saturday,20,10.707210298982002
0x6301,4.9,2022-03-29,Stormy,Low,2,Snack,motorcycle,1,No,Metropolitian,11,Tuesday,22,19.59144201621132
0x765c,4.9,2022-03-03,Sandstorms,Low,1,Meal,scooter,1,No,Metropolitian,16,Thursday,10,3.059183021167897
0xcd1b,4.7,2022-02-13,Cloudy,Jam,2,Drinks,scooter,1,No,Metropolitian,28,Sunday,21,7.845173108613388
0x5b7c,4.3,2022-03-26,Sandstorms,Medium,1,Snack,scooter,1,No,Metropolitian,32,Saturday,15,6.136519522327368
0x2d72,4.7,2022-03-16,Sunny,Jam,2,Meal,scooter,1,No,Metropolitian,25,Wednesday,20,10.858950700039365
0xd5d8,4.0,2022-02-15,Stormy,Jam,2,Meal,scooter,1,No,Metropolitian,34,Tuesday,19,7.619229147454786
0xafca,5.0,2022-03-24,Sunny,Jam,1,Meal,motorcycle,1,No,Metropolitian,17,Thursday,19,4.6646029783419385
0x7ab1,4.8,2022-03-04,Sunny,Medium,1,Buffet,scooter,1,No,Metropolitian,15,Friday,17,13.80547731046219
0xd494,5.0,2022-02-13,Fog,Jam,2,Meal,scooter,1,No,Metropolitian,38,Sunday,20,4.707104052532131
0xe157,4.8,2022-02-14,Sunny,Medium,0,Buffet,motorcycle,1,No,Metropolitian,19,Monday,17,14.121309628180253
0xbdd4,4.5,2022-03-29,Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,45,Tuesday,19,19.731607539122006
0x64d9,3.9,2022-03-12,Sunny,Jam,2,Snack,scooter,1,No,Urban,31,Saturday,21,13.805672692220188
0x5cbc,4.6,2022-03-25,Cloudy,Jam,0,Snack,motorcycle,1,No,Metropolitian,40,Friday,20,10.983241696284244
0x7c28,4.8,2022-03-21,Cloudy,Jam,1,Drinks,scooter,1,No,Metropolitian,31,Monday,20,9.204512751051547
0x3256,4.7,2022-03-11,Sandstorms,Medium,0,Buffet,motorcycle,0,No,Urban,29,Friday,15,6.219654922307828
0x198e,5.0,2022-03-15,Fog,Jam,2,Snack,scooter,1,No,Metropolitian,34,Tuesday,19,7.756832982430433
0xa321,4.6,2022-03-01,Sandstorms,Medium,0,Snack,motorcycle,0,No,Urban,29,Tuesday,15,6.118020607368754
0x61be,4.6,2022-03-21,Stormy,High,1,Buffet,scooter,1,No,Metropolitian,25,Monday,11,3.1097808850159536
0x5e71,5.0,2022-03-14,Windy,Jam,2,Buffet,scooter,0,No,Urban,17,Monday,21,16.365469292582933
0xae7c,4.8,2022-03-13,Fog,Jam,2,Snack,scooter,0,No,Urban,30,Sunday,19,4.463967267078257
0x2236,4.5,2022-04-01,Windy,Low,2,Buffet,electric_scooter,0,No,Urban,13,Friday,8,1.4884329736185136
0x96cd,4.6,2022-03-16,Stormy,Medium,2,Snack,electric_scooter,1,No,Urban,15,Wednesday,18,17.063874784931702
0xccdd,4.8,2022-02-17,Sunny,Low,0,Meal,motorcycle,1,No,Metropolitian,15,Thursday,23,7.845173108613388
0x1d7c,4.9,2022-03-27,Cloudy,Jam,0,Meal,motorcycle,1,No,Semi-Urban,54,Sunday,20,17.06510060953055
0x78c6,4.6,2022-03-25,Stormy,Jam,1,Buffet,scooter,1,No,Metropolitian,29,Friday,20,10.883716478923384
0x62c2,4.7,2022-03-28,Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,38,Monday,20,7.647222763787985
0x1569,4.3,2022-04-06,Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,39,Wednesday,22,16.63524977660957
0x126c,4.7,2022-04-01,Fog,Low,1,Buffet,motorcycle,1,No,Metropolitian,18,Friday,10,1.5179864245411607
0x2e3d,4.7,2022-03-27,Fog,Jam,1,Buffet,motorcycle,1,No,Metropolitian,33,Sunday,19,12.552275755914394
0x9be4,4.1,2022-03-01,Sandstorms,Medium,1,Buffet,motorcycle,0,No,Metropolitian,32,Tuesday,18,9.106890920609013
0x2acc,4.2,2022-04-06,Fog,Medium,2,Drinks,scooter,2,No,Metropolitian,41,Wednesday,18,16.57770577723575
0x7dae,4.6,2022-03-13,Windy,Low,2,Drinks,motorcycle,1,No,Urban,25,Sunday,8,1.5180023231697826
0x89f5,4.1,2022-03-06,Stormy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,47,Sunday,17,13.76589635237766
0x6fbd,4.5,2022-03-27,Stormy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,25,Sunday,20,20.827394763385854
0x6c43,4.6,2022-04-04,Sunny,Jam,2,Drinks,scooter,0,No,Metropolitian,12,Monday,21,17.102696349876823
0x84f,4.1,2022-04-03,Stormy,Jam,0,Snack,motorcycle,0,No,Urban,43,Sunday,21,4.602309648627729
0x7c82,5.0,2022-03-16,Stormy,Low,2,Meal,motorcycle,1,No,Urban,19,Wednesday,22,10.983241696284244
0x7dee,4.7,2022-03-06,Cloudy,Medium,0,Buffet,motorcycle,1,No,Metropolitian,43,Sunday,17,20.826810752741334
0x3dca,4.3,2022-03-14,Fog,Jam,1,Meal,scooter,0,No,Metropolitian,42,Monday,20,14.121309628180253
0x86e7,4.8,2022-03-05,Windy,Medium,1,Buffet,scooter,1,No,Metropolitian,23,Saturday,17,9.177225998300312
0x1a25,4.8,2022-03-14,Sandstorms,Low,1,Meal,motorcycle,0,No,Urban,11,Monday,22,17.03947169055914
0x825b,4.6,2022-04-03,Windy,Jam,1,Drinks,motorcycle,1,No,Metropolitian,25,Sunday,20,4.60191950861356
0xa9cc,4.6,2022-04-05,Sandstorms,Low,2,Meal,scooter,1,No,Urban,13,Tuesday,10,3.098496000362705
0x4026,4.7,2022-03-04,Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,15,Friday,23,10.586423596984105
0x8d0,4.7,2022-04-02,Windy,Jam,2,Meal,scooter,0,No,Urban,16,Saturday,21,20.143736910348597
0x958d,4.7,2022-03-12,Cloudy,Jam,2,Snack,electric_scooter,2,No,Metropolitian,33,Saturday,21,19.351082464681973
0x3463,5.0,2022-03-25,Stormy,Jam,2,Meal,motorcycle,1,No,Urban,30,Friday,19,12.09885639365153
0xdd69,3.6,2022-02-18,Stormy,Jam,2,Snack,scooter,1,No,Metropolitian,31,Friday,20,10.246457187350506
0x10c4,4.7,2022-03-17,Stormy,High,1,Drinks,scooter,1,No,Metropolitian,33,Thursday,12,6.219456753001566
0xa71b,5.0,2022-03-02,Fog,Jam,1,Buffet,scooter,1,No,Metropolitian,41,Wednesday,19,13.94563444308926
0x8963,4.6,2022-03-08,Cloudy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,44,Tuesday,21,10.84584909513978
0xac4c,4.5,2022-03-17,Stormy,Jam,1,Buffet,motorcycle,1,No,Metropolitian,28,Thursday,21,7.774617817969158
0x5ef8,2.9,2022-04-06,Sunny,Low,2,Buffet,scooter,2,No,Metropolitian,40,Wednesday,22,10.415553616088545
0xcdc7,4.4,2022-02-16,Fog,Jam,2,Meal,scooter,2,No,Metropolitian,45,Wednesday,20,16.3918623329051
0x8a4e,4.9,2022-03-01,Windy,Low,2,Meal,scooter,1,No,Urban,10,Tuesday,22,7.747850339383857
0xbaeb,4.5,2022-03-16,Sandstorms,Medium,1,Meal,scooter,1,No,Metropolitian,35,Wednesday,17,17.042862519365674
0x80eb,4.6,2022-03-23,Fog,Medium,2,Drinks,scooter,1,No,Metropolitian,34,Wednesday,17,12.236518875749548
0xa648,4.8,2022-03-01,Fog,Medium,0,Snack,motorcycle,1,No,Metropolitian,29,Tuesday,18,4.530928419484682
0x5ee3,4.7,2022-03-07,Fog,High,0,Snack,motorcycle,1,No,Metropolitian,28,Monday,14,6.041102221890601
0x8037,4.9,2022-03-15,Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,19,Tuesday,10,3.0145952544337895
0x1cee,4.6,2022-03-10,Stormy,Medium,2,Drinks,scooter,1,No,Metropolitian,23,Thursday,17,13.942401801168877
0x275a,4.7,2022-03-31,Sunny,Low,1,Drinks,scooter,1,No,Metropolitian,15,Thursday,22,12.394021743080922
0x71d5,4.6,2022-03-19,Stormy,Medium,1,Meal,scooter,1,No,Metropolitian,27,Saturday,18,9.297331162509339
0x74a5,5.0,2022-03-18,Sandstorms,Jam,0,Buffet,motorcycle,2,No,Metropolitian,39,Friday,19,16.612508107851173
0x27da,4.0,2022-03-29,Fog,Jam,2,Buffet,scooter,0,No,Metropolitian,49,Tuesday,20,10.859243692618604
0xc883,4.6,2022-02-12,Sandstorms,Low,2,Drinks,motorcycle,1,No,Metropolitian,18,Saturday,22,17.259376716936664
0x1930,4.8,2022-04-06,Fog,Low,1,Drinks,scooter,1,No,Urban,30,Wednesday,22,16.695143788849723
0x784a,4.6,2022-04-04,Stormy,Jam,2,Buffet,electric_scooter,1,No,Metropolitian,20,Monday,21,19.88128642012534
0xb370,4.2,2022-03-15,Stormy,Medium,0,Meal,motorcycle,1,No,Metropolitian,39,Tuesday,15,6.071664694616246
0x97be,4.2,2022-03-09,Sandstorms,Low,0,Drinks,motorcycle,1,No,Metropolitian,24,Wednesday,22,7.647114002189679
0x65b0,2.6,2022-03-27,Sunny,Low,1,Snack,scooter,1,No,Metropolitian,32,Sunday,22,17.043154115371255
0x79b6,4.5,2022-03-29,Fog,Medium,2,Buffet,scooter,1,No,Urban,26,Tuesday,17,20.13824237750315
0x6b86,4.5,2022-03-02,Sandstorms,Low,0,Snack,motorcycle,0,No,Metropolitian,23,Wednesday,22,16.612508107851173
0xb8e4,4.5,2022-03-21,Stormy,Jam,1,Snack,scooter,1,No,Metropolitian,29,Monday,21,4.530985191304095
0x407d,4.6,2022-03-03,Stormy,Medium,2,Drinks,scooter,0,No,Metropolitian,20,Thursday,15,6.19750414054014
0x92f2,4.1,2022-03-07,Windy,Low,0,Snack,motorcycle,1,No,Metropolitian,34,Monday,8,3.1098408747490094
0x9d40,4.8,2022-03-12,Sandstorms,Low,1,Snack,scooter,0,No,Metropolitian,14,Saturday,22,13.743100261060386
0x7ef1,4.9,2022-03-16,Fog,Medium,0,Drinks,motorcycle,1,No,Metropolitian,39,Wednesday,18,12.39518332634847
0xab89,4.6,2022-03-08,Windy,Jam,0,Meal,motorcycle,1,No,Metropolitian,38,Tuesday,20,16.36550392738388
0x39ec,4.7,2022-03-27,Cloudy,Medium,1,Snack,scooter,1,No,Metropolitian,42,Sunday,18,10.571070841304481
0x9fda,5.0,2022-03-15,Sunny,Low,1,Drinks,motorcycle,1,No,Metropolitian,19,Tuesday,10,3.014560783670559
0x1d06,5.0,2022-03-25,Stormy,Low,0,Drinks,motorcycle,1,No,Metropolitian,25,Friday,23,16.872139881746353
0x1dba,4.8,2022-03-13,Stormy,Medium,1,Buffet,scooter,0,No,Metropolitian,28,Sunday,17,9.043173745968144
0x6e7e,5.0,2022-03-29,Sunny,Medium,0,Drinks,motorcycle,1,No,Urban,35,Tuesday,17,13.591356859732272
0x9823,4.6,2022-03-13,Sunny,High,2,Drinks,motorcycle,1,No,Metropolitian,16,Sunday,12,6.136198133072297
0x54e5,4.9,2022-03-24,Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,22,Thursday,18,7.635484045429887
0x3412,4.7,2022-03-30,Sandstorms,High,2,Drinks,electric_scooter,1,No,Metropolitian,25,Wednesday,14,6.071418934387288
0x4b44,4.8,2022-03-24,Fog,Jam,1,Meal,scooter,1,No,Metropolitian,34,Thursday,20,4.6541316710672564
0xce87,4.6,2022-02-13,Fog,Low,2,Drinks,motorcycle,0,No,Metropolitian,15,Sunday,22,9.414207472710387
0x356d,4.8,2022-03-24,Stormy,High,2,Buffet,scooter,0,No,Metropolitian,26,Thursday,14,6.197305829661883
